character_name,equipment_set,wins,losses,winrate,is_boss
Gawain,Dawn,108,164,39.705882352941174,False
Gawain,Flute,142,155,47.81144781144781,False
Gawain,Freight,126,147,46.15384615384615,False
Gawain,Grassland,138,164,45.6953642384106,False
Gawain,KangTao,120,170,41.37931034482759,False
Gawain,Liquidation,130,148,46.76258992805755,False
Gawain,Militech,109,170,39.06810035842294,False
Gawain,NUSA,108,172,38.57142857142858,False
Gawain,Newspaper,117,159,42.391304347826086,False
Gawain,OldRusty,130,187,41.00946372239748,False
Gawain,Purplestar,133,186,41.692789968652036,False
Gawain,Rainbow,114,162,41.30434782608695,False
Gawain,Rose,96,151,38.8663967611336,False
Gawain,Runic,120,148,44.776119402985074,False
Gawain,Snowflake,128,155,45.22968197879859,False
Gawain,Sovereign,159,155,50.63694267515923,False
Gawain,Tigris,115,175,39.6551724137931,False
George,1987,19,16,54.285714285714285,False
George,7891,13,12,52.0,False
George,Arasaka,13,14,48.148148148148145,False
George,Bamboo,17,18,48.57142857142857,False
George,Cloud,9,17,34.61538461538461,False
George,Cosmic,12,22,35.294117647058826,False
George,Dawn,8,14,36.36363636363637,False
George,Flute,8,16,33.33333333333333,False
George,Freight,9,19,32.142857142857146,False
George,Grassland,16,16,50.0,False
George,KangTao,13,15,46.42857142857143,False
George,Liquidation,15,20,42.857142857142854,False
George,Militech,20,18,52.63157894736842,False
George,NUSA,17,11,60.71428571428571,False
George,Newspaper,16,10,61.53846153846154,False
George,OldRusty,15,14,51.724137931034484,False
George,Purplestar,19,14,57.57575757575758,False
George,Rainbow,13,18,41.935483870967744,False
George,Rose,12,19,38.70967741935484,False
George,Runic,17,17,50.0,False
George,Snowflake,19,12,61.29032258064516,False
George,Sovereign,12,23,34.285714285714285,False
George,Tigris,13,16,44.827586206896555,False
Glass,1987,12,13,48.0,False
Glass,7891,19,14,57.57575757575758,False
Glass,Arasaka,11,17,39.285714285714285,False
Glass,Bamboo,21,11,65.625,False
Glass,Cloud,18,19,48.64864864864865,False
Glass,Cosmic,13,11,54.166666666666664,False
Glass,Dawn,11,20,35.483870967741936,False
Glass,Flute,13,13,50.0,False
Glass,Freight,15,14,51.724137931034484,False
Glass,Grassland,14,12,53.84615384615385,False
Glass,KangTao,15,16,48.38709677419355,False
Glass,Liquidation,18,15,54.54545454545454,False
Glass,Militech,13,18,41.935483870967744,False
Glass,NUSA,16,14,53.333333333333336,False
Glass,Newspaper,23,8,74.19354838709677,False
Glass,OldRusty,21,18,53.84615384615385,False
Glass,Purplestar,11,21,34.375,False
Glass,Rainbow,19,17,52.77777777777778,False
Glass,Rose,12,22,35.294117647058826,False
Glass,Runic,12,12,50.0,False
Glass,Snowflake,18,17,51.42857142857142,False
Glass,Sovereign,19,16,54.285714285714285,False
Glass,Tigris,7,23,23.333333333333332,False
Heracles,1987,16,12,57.14285714285714,False
Heracles,7891,17,9,65.38461538461539,False
Heracles,Arasaka,14,12,53.84615384615385,False
Heracles,Bamboo,21,9,70.0,False
Heracles,Cloud,24,12,66.66666666666666,False
Heracles,Cosmic,15,19,44.11764705882353,False
Heracles,Dawn,19,11,63.33333333333333,False
Heracles,Flute,17,14,54.83870967741935,False
Heracles,Freight,10,9,52.63157894736842,False
Heracles,Grassland,25,8,75.75757575757575,False
Heracles,KangTao,12,21,36.36363636363637,False
Heracles,Liquidation,16,11,59.25925925925925,False
Heracles,Militech,17,14,54.83870967741935,False
Heracles,NUSA,14,15,48.275862068965516,False
Heracles,Newspaper,14,13,51.85185185185185,False
Heracles,OldRusty,16,16,50.0,False
Heracles,Purplestar,16,15,51.61290322580645,False
Heracles,Rainbow,19,12,61.29032258064516,False
Heracles,Rose,21,19,52.5,False
Heracles,Runic,14,13,51.85185185185185,False
Heracles,Snowflake,17,13,56.666666666666664,False
Heracles,Sovereign,12,17,41.37931034482759,False
Heracles,Tigris,27,18,60.0,False
Imada,1987,16,8,66.66666666666666,False
Imada,7891,23,16,58.97435897435898,False
Imada,Arasaka,11,15,42.30769230769231,False
Imada,Bamboo,12,15,44.44444444444444,False
Imada,Cloud,8,6,57.14285714285714,False
Imada,Cosmic,12,23,34.285714285714285,False
Imada,Dawn,21,14,60.0,False
Imada,Flute,13,14,48.148148148148145,False
Imada,Freight,18,13,58.06451612903226,False
Imada,Grassland,16,13,55.172413793103445,False
Imada,KangTao,14,19,42.42424242424242,False
Imada,Liquidation,21,15,58.333333333333336,False
Imada,Militech,18,11,62.06896551724138,False
Imada,NUSA,12,16,42.857142857142854,False
Imada,Newspaper,15,8,65.21739130434783,False
Imada,OldRusty,11,16,40.74074074074074,False
Imada,Purplestar,6,18,25.0,False
Imada,Rainbow,7,17,29.166666666666668,False
Imada,Rose,16,16,50.0,False
Imada,Runic,17,25,40.476190476190474,False
Imada,Snowflake,24,16,60.0,False
Imada,Sovereign,16,19,45.714285714285715,False
Imada,Tigris,18,23,43.90243902439025,False
Inaba,1987,13,17,43.333333333333336,False
Inaba,7891,13,16,44.827586206896555,False
Inaba,Arasaka,10,18,35.714285714285715,False
Inaba,Bamboo,12,14,46.15384615384615,False
Inaba,Cloud,14,21,40.0,False
Inaba,Cosmic,13,12,52.0,False
Inaba,Dawn,15,18,45.45454545454545,False
Inaba,Flute,12,15,44.44444444444444,False
Inaba,Freight,17,12,58.620689655172406,False
Inaba,Grassland,11,21,34.375,False
Inaba,KangTao,15,20,42.857142857142854,False
Inaba,Liquidation,12,24,33.33333333333333,False
Inaba,Militech,9,18,33.33333333333333,False
Inaba,NUSA,15,24,38.46153846153847,False
Inaba,Newspaper,14,20,41.17647058823529,False
Inaba,OldRusty,14,25,35.8974358974359,False
Inaba,Purplestar,16,14,53.333333333333336,False
Inaba,Rainbow,14,14,50.0,False
Inaba,Rose,11,16,40.74074074074074,False
Inaba,Runic,12,18,40.0,False
Inaba,Snowflake,16,12,57.14285714285714,False
Inaba,Sovereign,7,20,25.925925925925924,False
Inaba,Tigris,10,17,37.03703703703704,False
Iris,1987,17,14,54.83870967741935,False
Iris,7891,17,15,53.125,False
Iris,Arasaka,12,8,60.0,False
Iris,Bamboo,14,13,51.85185185185185,False
Iris,Cloud,9,9,50.0,False
Iris,Cosmic,7,13,35.0,False
Iris,Dawn,11,17,39.285714285714285,False
Iris,Flute,21,12,63.63636363636363,False
Iris,Freight,10,6,62.5,False
Iris,Grassland,18,16,52.94117647058824,False
Iris,KangTao,10,18,35.714285714285715,False
Iris,Liquidation,14,21,40.0,False
Iris,Militech,9,15,37.5,False
Iris,NUSA,18,14,56.25,False
Iris,Newspaper,15,14,51.724137931034484,False
Iris,OldRusty,18,21,46.15384615384615,False
Iris,Purplestar,14,13,51.85185185185185,False
Iris,Rainbow,27,11,71.05263157894737,False
Iris,Rose,15,14,51.724137931034484,False
Iris,Runic,18,16,52.94117647058824,False
Iris,Snowflake,17,15,53.125,False
Iris,Sovereign,15,21,41.66666666666667,False
Iris,Tigris,17,17,50.0,False
Jerry,1987,18,17,51.42857142857142,False
Jerry,7891,14,13,51.85185185185185,False
Jerry,Arasaka,24,10,70.58823529411765,False
Jerry,Bamboo,18,15,54.54545454545454,False
Jerry,Cloud,15,17,46.875,False
Jerry,Cosmic,18,18,50.0,False
Jerry,Dawn,13,14,48.148148148148145,False
Jerry,Flute,20,14,58.82352941176471,False
Jerry,Freight,18,12,60.0,False
Jerry,Grassland,23,8,74.19354838709677,False
Jerry,KangTao,20,18,52.63157894736842,False
Jerry,Liquidation,19,11,63.33333333333333,False
Jerry,Militech,16,22,42.10526315789473,False
Jerry,NUSA,19,10,65.51724137931035,False
Jerry,Newspaper,12,14,46.15384615384615,False
Jerry,OldRusty,15,10,60.0,False
Jerry,Purplestar,19,15,55.88235294117647,False
Jerry,Rainbow,22,19,53.65853658536586,False
Jerry,Rose,17,13,56.666666666666664,False
Jerry,Runic,18,20,47.368421052631575,False
Jerry,Snowflake,19,19,50.0,False
Jerry,Sovereign,13,12,52.0,False
Jerry,Tigris,15,19,44.11764705882353,False
Jingke,1987,15,18,45.45454545454545,False
Jingke,7891,13,13,50.0,False
Jingke,Arasaka,16,16,50.0,False
Jingke,Bamboo,17,17,50.0,False
Jingke,Cloud,11,25,30.555555555555557,False
Jingke,Cosmic,15,13,53.57142857142857,False
Jingke,Dawn,13,19,40.625,False
Jingke,Flute,12,23,34.285714285714285,False
Jingke,Freight,10,15,40.0,False
Jingke,Grassland,10,19,34.48275862068966,False
Jingke,KangTao,13,14,48.148148148148145,False
Jingke,Liquidation,15,24,38.46153846153847,False
Jingke,Militech,11,21,34.375,False
Jingke,NUSA,13,11,54.166666666666664,False
Jingke,Newspaper,13,13,50.0,False
Jingke,OldRusty,13,22,37.142857142857146,False
Jingke,Purplestar,9,16,36.0,False
Jingke,Rainbow,9,14,39.130434782608695,False
Jingke,Rose,21,27,43.75,False
Jingke,Runic,19,15,55.88235294117647,False
Jingke,Snowflake,12,17,41.37931034482759,False
Jingke,Sovereign,15,15,50.0,False
Jingke,Tigris,11,20,35.483870967741936,False
Joe,1987,8,12,40.0,False
Joe,7891,15,17,46.875,False
Joe,Arasaka,15,21,41.66666666666667,False
Joe,Bamboo,16,15,51.61290322580645,False
Joe,Cloud,16,17,48.484848484848484,False
Joe,Cosmic,13,22,37.142857142857146,False
Joe,Dawn,9,21,30.0,False
Joe,Flute,15,19,44.11764705882353,False
Joe,Freight,8,14,36.36363636363637,False
Joe,Grassland,11,21,34.375,False
Joe,KangTao,16,8,66.66666666666666,False
Joe,Liquidation,14,24,36.84210526315789,False
Joe,Militech,14,24,36.84210526315789,False
Joe,NUSA,18,13,58.06451612903226,False
Joe,Newspaper,16,15,51.61290322580645,False
Joe,OldRusty,15,15,50.0,False
Joe,Purplestar,9,21,30.0,False
Joe,Rainbow,15,18,45.45454545454545,False
Joe,Rose,20,23,46.51162790697674,False
Joe,Runic,9,20,31.03448275862069,False
Joe,Snowflake,13,23,36.11111111111111,False
Joe,Sovereign,12,22,35.294117647058826,False
Joe,Tigris,4,21,16.0,False
Kyle,1987,21,21,50.0,False
Kyle,7891,9,11,45.0,False
Kyle,Arasaka,22,10,68.75,False
Kyle,Bamboo,10,16,38.46153846153847,False
Kyle,Cloud,8,10,44.44444444444444,False
Kyle,Cosmic,13,11,54.166666666666664,False
Kyle,Dawn,14,18,43.75,False
Kyle,Flute,10,12,45.45454545454545,False
Kyle,Freight,20,20,50.0,False
Kyle,Grassland,11,19,36.666666666666664,False
Kyle,KangTao,13,16,44.827586206896555,False
Kyle,Liquidation,19,13,59.375,False
Kyle,Militech,9,15,37.5,False
Kyle,NUSA,17,15,53.125,False
Kyle,Newspaper,13,14,48.148148148148145,False
Kyle,OldRusty,16,17,48.484848484848484,False
Kyle,Purplestar,12,11,52.17391304347826,False
Kyle,Rainbow,15,21,41.66666666666667,False
Kyle,Rose,10,19,34.48275862068966,False
Kyle,Runic,16,13,55.172413793103445,False
Kyle,Snowflake,16,18,47.05882352941176,False
Kyle,Sovereign,20,10,66.66666666666666,False
Kyle,Tigris,12,20,37.5,False
Lancelot,1987,17,14,54.83870967741935,False
Lancelot,7891,17,15,53.125,False
Lancelot,Arasaka,17,14,54.83870967741935,False
Lancelot,Bamboo,21,15,58.333333333333336,False
Lancelot,Cloud,15,14,51.724137931034484,False
Lancelot,Cosmic,15,17,46.875,False
Lancelot,Dawn,16,19,45.714285714285715,False
Lancelot,Flute,22,11,66.66666666666666,False
Lancelot,Freight,22,16,57.89473684210527,False
Lancelot,Grassland,14,18,43.75,False
Lancelot,KangTao,16,9,64.0,False
Lancelot,Liquidation,14,17,45.16129032258064,False
Lancelot,Militech,18,15,54.54545454545454,False
Lancelot,NUSA,13,13,50.0,False
Lancelot,Newspaper,20,16,55.55555555555556,False
Lancelot,OldRusty,11,15,42.30769230769231,False
Lancelot,Purplestar,14,13,51.85185185185185,False
Lancelot,Rainbow,21,17,55.26315789473685,False
Lancelot,Rose,19,15,55.88235294117647,False
Lancelot,Runic,19,22,46.34146341463415,False
Lancelot,Snowflake,21,18,53.84615384615385,False
Lancelot,Sovereign,13,20,39.39393939393939,False
Lancelot,Tigris,11,7,61.111111111111114,False
Lenpo,1987,15,12,55.55555555555556,False
Lenpo,7891,15,15,50.0,False
Lenpo,Arasaka,13,13,50.0,False
Lenpo,Bamboo,17,17,50.0,False
Lenpo,Cloud,12,19,38.70967741935484,False
Lenpo,Cosmic,12,25,32.432432432432435,False
Lenpo,Dawn,12,8,60.0,False
Lenpo,Flute,16,15,51.61290322580645,False
Lenpo,Freight,14,10,58.333333333333336,False
Lenpo,Grassland,11,17,39.285714285714285,False
Lenpo,KangTao,14,17,45.16129032258064,False
Lenpo,Liquidation,10,15,40.0,False
Lenpo,Militech,18,18,50.0,False
Lenpo,NUSA,25,14,64.1025641025641,False
Lenpo,Newspaper,22,17,56.41025641025641,False
Lenpo,OldRusty,8,21,27.586206896551722,False
Lenpo,Purplestar,18,17,51.42857142857142,False
Lenpo,Rainbow,9,24,27.27272727272727,False
Lenpo,Rose,7,16,30.434782608695656,False
Lenpo,Runic,15,21,41.66666666666667,False
Lenpo,Snowflake,12,18,40.0,False
Lenpo,Sovereign,17,17,50.0,False
Lenpo,Tigris,11,12,47.82608695652174,False
Lester,1987,15,10,60.0,False
Lester,7891,11,17,39.285714285714285,False
Lester,Arasaka,11,20,35.483870967741936,False
Lester,Bamboo,13,13,50.0,False
Lester,Cloud,19,20,48.717948717948715,False
Lester,Cosmic,6,10,37.5,False
Lester,Dawn,10,14,41.66666666666667,False
Lester,Flute,17,22,43.58974358974359,False
Lester,Freight,24,17,58.536585365853654,False
Lester,Grassland,13,21,38.23529411764706,False
Lester,KangTao,12,14,46.15384615384615,False
Lester,Liquidation,15,27,35.714285714285715,False
Lester,Militech,14,22,38.88888888888889,False
Lester,NUSA,17,9,65.38461538461539,False
Lester,Newspaper,11,23,32.35294117647059,False
Lester,OldRusty,15,21,41.66666666666667,False
Lester,Purplestar,12,12,50.0,False
Lester,Rainbow,18,13,58.06451612903226,False
Lester,Rose,20,13,60.60606060606061,False
Lester,Runic,13,20,39.39393939393939,False
Lester,Snowflake,13,15,46.42857142857143,False
Lester,Sovereign,11,22,33.33333333333333,False
Lester,Tigris,12,16,42.857142857142854,False
Lillia,1987,14,16,46.666666666666664,False
Lillia,7891,13,13,50.0,False
Lillia,Arasaka,12,17,41.37931034482759,False
Lillia,Bamboo,17,24,41.46341463414634,False
Lillia,Cloud,6,16,27.27272727272727,False
Lillia,Cosmic,10,21,32.25806451612903,False
Lillia,Dawn,14,18,43.75,False
Lillia,Flute,16,6,72.72727272727273,False
Lillia,Freight,16,13,55.172413793103445,False
Lillia,Grassland,14,22,38.88888888888889,False
Lillia,KangTao,11,20,35.483870967741936,False
Lillia,Liquidation,18,12,60.0,False
Lillia,Militech,12,16,42.857142857142854,False
Lillia,NUSA,18,11,62.06896551724138,False
Lillia,Newspaper,17,16,51.515151515151516,False
Lillia,OldRusty,14,7,66.66666666666666,False
Lillia,Purplestar,9,19,32.142857142857146,False
Lillia,Rainbow,19,14,57.57575757575758,False
Lillia,Rose,13,12,52.0,False
Lillia,Runic,10,16,38.46153846153847,False
Lillia,Snowflake,17,18,48.57142857142857,False
Lillia,Sovereign,12,13,48.0,False
Lillia,Tigris,10,17,37.03703703703704,False
Lu,1987,15,16,48.38709677419355,False
Lu,7891,14,15,48.275862068965516,False
Lu,Arasaka,13,17,43.333333333333336,False
Lu,Bamboo,14,15,48.275862068965516,False
Lu,Cloud,10,21,32.25806451612903,False
Lu,Cosmic,12,13,48.0,False
Lu,Dawn,12,16,42.857142857142854,False
Lu,Flute,15,11,57.692307692307686,False
Lu,Freight,20,20,50.0,False
Lu,Grassland,16,15,51.61290322580645,False
Lu,KangTao,10,10,50.0,False
Lu,Liquidation,13,11,54.166666666666664,False
Lu,Militech,20,11,64.51612903225806,False
Lu,NUSA,7,14,33.33333333333333,False
Lu,Newspaper,20,20,50.0,False
Lu,OldRusty,18,19,48.64864864864865,False
Lu,Purplestar,16,13,55.172413793103445,False
Lu,Rainbow,13,23,36.11111111111111,False
Lu,Rose,19,18,51.35135135135135,False
Lu,Runic,9,19,32.142857142857146,False
Lu,Snowflake,10,19,34.48275862068966,False
Lu,Sovereign,14,12,53.84615384615385,False
Lu,Tigris,9,11,45.0,False
Luna,1987,16,11,59.25925925925925,False
Luna,7891,19,20,48.717948717948715,False
Luna,Arasaka,16,18,47.05882352941176,False
Luna,Bamboo,15,11,57.692307692307686,False
Luna,Cloud,12,12,50.0,False
Luna,Cosmic,18,17,51.42857142857142,False
Luna,Dawn,13,11,54.166666666666664,False
Luna,Flute,9,15,37.5,False
Luna,Freight,9,16,36.0,False
Luna,Grassland,12,18,40.0,False
Luna,KangTao,19,14,57.57575757575758,False
Luna,Liquidation,15,10,60.0,False
Luna,Militech,15,13,53.57142857142857,False
Luna,NUSA,21,12,63.63636363636363,False
Luna,Newspaper,16,7,69.56521739130434,False
Luna,OldRusty,12,23,34.285714285714285,False
Luna,Purplestar,23,13,63.888888888888886,False
Luna,Rainbow,14,11,56.00000000000001,False
Luna,Rose,9,17,34.61538461538461,False
Luna,Runic,6,20,23.076923076923077,False
Luna,Snowflake,14,12,53.84615384615385,False
Luna,Sovereign,18,8,69.23076923076923,False
Luna,Tigris,10,14,41.66666666666667,False
Martin,1987,12,15,44.44444444444444,False
Martin,7891,15,18,45.45454545454545,False
Martin,Arasaka,17,20,45.94594594594595,False
Martin,Bamboo,17,13,56.666666666666664,False
Martin,Cloud,13,15,46.42857142857143,False
Martin,Cosmic,14,19,42.42424242424242,False
Martin,Dawn,12,19,38.70967741935484,False
Martin,Flute,14,12,53.84615384615385,False
Martin,Freight,14,11,56.00000000000001,False
Martin,Grassland,7,17,29.166666666666668,False
Martin,KangTao,13,13,50.0,False
Martin,Liquidation,13,18,41.935483870967744,False
Martin,Militech,12,22,35.294117647058826,False
Martin,NUSA,10,17,37.03703703703704,False
Martin,Newspaper,17,13,56.666666666666664,False
Martin,OldRusty,14,18,43.75,False
Martin,Purplestar,15,20,42.857142857142854,False
Martin,Rainbow,9,14,39.130434782608695,False
Martin,Rose,18,14,56.25,False
Martin,Runic,22,23,48.888888888888886,False
Martin,Snowflake,19,21,47.5,False
Martin,Sovereign,10,15,40.0,False
Martin,Tigris,15,17,46.875,False
Mitsuki,1987,22,16,57.89473684210527,False
Mitsuki,7891,21,15,58.333333333333336,False
Mitsuki,Arasaka,15,13,53.57142857142857,False
Mitsuki,Bamboo,18,13,58.06451612903226,False
Mitsuki,Cloud,17,18,48.57142857142857,False
Mitsuki,Cosmic,18,23,43.90243902439025,False
Mitsuki,Dawn,22,12,64.70588235294117,False
Mitsuki,Flute,15,9,62.5,False
Mitsuki,Freight,12,22,35.294117647058826,False
Mitsuki,Grassland,17,16,51.515151515151516,False
Mitsuki,KangTao,16,14,53.333333333333336,False
Mitsuki,Liquidation,19,16,54.285714285714285,False
Mitsuki,Militech,14,24,36.84210526315789,False
Mitsuki,NUSA,14,17,45.16129032258064,False
Mitsuki,Newspaper,14,12,53.84615384615385,False
Mitsuki,OldRusty,15,14,51.724137931034484,False
Mitsuki,Purplestar,22,22,50.0,False
Mitsuki,Rainbow,12,16,42.857142857142854,False
Mitsuki,Rose,16,20,44.44444444444444,False
Mitsuki,Runic,8,11,42.10526315789473,False
Mitsuki,Snowflake,16,12,57.14285714285714,False
Mitsuki,Sovereign,13,14,48.148148148148145,False
Mitsuki,Tigris,12,14,46.15384615384615,False
Moe,1987,19,9,67.85714285714286,False
Moe,7891,12,17,41.37931034482759,False
Moe,Arasaka,22,16,57.89473684210527,False
Moe,Bamboo,17,10,62.96296296296296,False
Moe,Cloud,13,14,48.148148148148145,False
Moe,Cosmic,20,14,58.82352941176471,False
Moe,Dawn,19,13,59.375,False
Moe,Flute,15,20,42.857142857142854,False
Moe,Freight,17,14,54.83870967741935,False
Moe,Grassland,17,12,58.620689655172406,False
Moe,KangTao,15,16,48.38709677419355,False
Moe,Liquidation,15,21,41.66666666666667,False
Moe,Militech,15,16,48.38709677419355,False
Moe,NUSA,19,15,55.88235294117647,False
Moe,Newspaper,6,13,31.57894736842105,False
Moe,OldRusty,12,21,36.36363636363637,False
Moe,Purplestar,14,20,41.17647058823529,False
Moe,Rainbow,19,13,59.375,False
Moe,Rose,14,16,46.666666666666664,False
Moe,Runic,14,23,37.83783783783784,False
Moe,Snowflake,12,20,37.5,False
Moe,Sovereign,14,20,41.17647058823529,False
Moe,Tigris,11,14,44.0,False
Nata,1987,15,19,44.11764705882353,False
Nata,7891,22,14,61.111111111111114,False
Nata,Arasaka,14,5,73.68421052631578,False
Nata,Bamboo,19,18,51.35135135135135,False
Nata,Cloud,13,17,43.333333333333336,False
Nata,Cosmic,11,10,52.38095238095239,False
Nata,Dawn,14,15,48.275862068965516,False
Nata,Flute,14,16,46.666666666666664,False
Nata,Freight,17,9,65.38461538461539,False
Nata,Grassland,15,13,53.57142857142857,False
Nata,KangTao,13,15,46.42857142857143,False
Nata,Liquidation,12,10,54.54545454545454,False
Nata,Militech,14,9,60.86956521739131,False
Nata,NUSA,12,16,42.857142857142854,False
Nata,Newspaper,10,12,45.45454545454545,False
Nata,OldRusty,11,8,57.89473684210527,False
Nata,Purplestar,15,10,60.0,False
Nata,Rainbow,17,13,56.666666666666664,False
Nata,Rose,16,18,47.05882352941176,False
Nata,Runic,20,12,62.5,False
Nata,Snowflake,15,11,57.692307692307686,False
Nata,Sovereign,23,21,52.27272727272727,False
Nata,Tigris,15,17,46.875,False
Olive,1987,19,19,50.0,False
Olive,7891,25,11,69.44444444444444,False
Olive,Arasaka,16,13,55.172413793103445,False
Olive,Bamboo,6,15,28.57142857142857,False
Olive,Cloud,14,8,63.63636363636363,False
Olive,Cosmic,18,14,56.25,False
Olive,Dawn,18,14,56.25,False
Olive,Flute,16,10,61.53846153846154,False
Olive,Freight,17,15,53.125,False
Olive,Grassland,12,14,46.15384615384615,False
Olive,KangTao,11,20,35.483870967741936,False
Olive,Liquidation,16,20,44.44444444444444,False
Olive,Militech,15,17,46.875,False
Olive,NUSA,18,13,58.06451612903226,False
Olive,Newspaper,18,14,56.25,False
Olive,OldRusty,8,16,33.33333333333333,False
Olive,Purplestar,16,13,55.172413793103445,False
Olive,Rainbow,17,9,65.38461538461539,False
Olive,Rose,18,15,54.54545454545454,False
Olive,Runic,12,15,44.44444444444444,False
Olive,Snowflake,18,13,58.06451612903226,False
Olive,Sovereign,18,13,58.06451612903226,False
Olive,Tigris,13,16,44.827586206896555,False
Ophelia,1987,21,11,65.625,False
Ophelia,7891,24,20,54.54545454545454,False
Ophelia,Arasaka,13,16,44.827586206896555,False
Ophelia,Bamboo,18,10,64.28571428571429,False
Ophelia,Cloud,13,6,68.42105263157895,False
Ophelia,Cosmic,18,14,56.25,False
Ophelia,Dawn,13,16,44.827586206896555,False
Ophelia,Flute,19,27,41.30434782608695,False
Ophelia,Freight,18,11,62.06896551724138,False
Ophelia,Grassland,20,13,60.60606060606061,False
Ophelia,KangTao,23,12,65.71428571428571,False
Ophelia,Liquidation,18,13,58.06451612903226,False
Ophelia,Militech,13,15,46.42857142857143,False
Ophelia,NUSA,17,12,58.620689655172406,False
Ophelia,Newspaper,20,17,54.054054054054056,False
Ophelia,OldRusty,20,17,54.054054054054056,False
Ophelia,Purplestar,17,14,54.83870967741935,False
Ophelia,Rainbow,19,15,55.88235294117647,False
Ophelia,Rose,8,11,42.10526315789473,False
Ophelia,Runic,14,10,58.333333333333336,False
Ophelia,Snowflake,20,10,66.66666666666666,False
Ophelia,Sovereign,9,15,37.5,False
Ophelia,Tigris,13,19,40.625,False
Pepper,1987,20,20,50.0,False
Pepper,7891,19,13,59.375,False
Pepper,Arasaka,23,11,67.64705882352942,False
Pepper,Bamboo,12,16,42.857142857142854,False
Pepper,Cloud,15,20,42.857142857142854,False
Pepper,Cosmic,13,16,44.827586206896555,False
Pepper,Dawn,17,11,60.71428571428571,False
Pepper,Flute,10,15,40.0,False
Pepper,Freight,25,13,65.78947368421053,False
Pepper,Grassland,19,13,59.375,False
Pepper,KangTao,12,16,42.857142857142854,False
Pepper,Liquidation,24,14,63.1578947368421,False
Pepper,Militech,14,15,48.275862068965516,False
Pepper,NUSA,23,19,54.761904761904766,False
Pepper,Newspaper,20,19,51.28205128205128,False
Pepper,OldRusty,18,19,48.64864864864865,False
Pepper,Purplestar,21,11,65.625,False
Pepper,Rainbow,12,12,50.0,False
Pepper,Rose,18,21,46.15384615384615,False
Pepper,Runic,12,19,38.70967741935484,False
Pepper,Snowflake,15,17,46.875,False
Pepper,Sovereign,16,17,48.484848484848484,False
Pepper,Tigris,18,16,52.94117647058824,False
Pheonix,1987,22,11,66.66666666666666,False
Pheonix,7891,21,10,67.74193548387096,False
Pheonix,Arasaka,20,8,71.42857142857143,False
Pheonix,Bamboo,15,8,65.21739130434783,False
Pheonix,Cloud,14,14,50.0,False
Pheonix,Cosmic,14,20,41.17647058823529,False
Pheonix,Dawn,14,11,56.00000000000001,False
Pheonix,Flute,16,16,50.0,False
Pheonix,Freight,22,13,62.857142857142854,False
Pheonix,Grassland,23,9,71.875,False
Pheonix,KangTao,24,12,66.66666666666666,False
Pheonix,Liquidation,19,16,54.285714285714285,False
Pheonix,Militech,9,15,37.5,False
Pheonix,NUSA,19,12,61.29032258064516,False
Pheonix,Newspaper,20,13,60.60606060606061,False
Pheonix,OldRusty,17,7,70.83333333333334,False
Pheonix,Purplestar,14,17,45.16129032258064,False
Pheonix,Rainbow,19,12,61.29032258064516,False
Pheonix,Rose,17,12,58.620689655172406,False
Pheonix,Runic,14,16,46.666666666666664,False
Pheonix,Snowflake,18,12,60.0,False
Pheonix,Sovereign,11,8,57.89473684210527,False
Pheonix,Tigris,11,8,57.89473684210527,False
Poppy,1987,18,15,54.54545454545454,False
Poppy,7891,11,12,47.82608695652174,False
Poppy,Arasaka,15,13,53.57142857142857,False
Poppy,Bamboo,18,8,69.23076923076923,False
Poppy,Cloud,15,14,51.724137931034484,False
Poppy,Cosmic,12,12,50.0,False
Poppy,Dawn,14,16,46.666666666666664,False
Poppy,Flute,16,12,57.14285714285714,False
Poppy,Freight,19,17,52.77777777777778,False
Poppy,Grassland,18,16,52.94117647058824,False
Poppy,KangTao,13,12,52.0,False
Poppy,Liquidation,23,19,54.761904761904766,False
Poppy,Militech,17,16,51.515151515151516,False
Poppy,NUSA,25,19,56.81818181818182,False
Poppy,Newspaper,16,16,50.0,False
Poppy,OldRusty,11,14,44.0,False
Poppy,Purplestar,16,14,53.333333333333336,False
Poppy,Rainbow,18,22,45.0,False
Poppy,Rose,29,21,57.99999999999999,False
Poppy,Runic,19,14,57.57575757575758,False
Poppy,Snowflake,15,16,48.38709677419355,False
Poppy,Sovereign,15,14,51.724137931034484,False
Poppy,Tigris,17,20,45.94594594594595,False
QimonNY,1987,14,7,66.66666666666666,False
QimonNY,7891,13,14,48.148148148148145,False
QimonNY,Arasaka,17,10,62.96296296296296,False
QimonNY,Bamboo,10,19,34.48275862068966,False
QimonNY,Cloud,16,10,61.53846153846154,False
QimonNY,Cosmic,17,21,44.73684210526316,False
QimonNY,Dawn,16,18,47.05882352941176,False
QimonNY,Flute,14,14,50.0,False
QimonNY,Freight,9,23,28.125,False
QimonNY,Grassland,15,19,44.11764705882353,False
QimonNY,KangTao,12,22,35.294117647058826,False
QimonNY,Liquidation,12,20,37.5,False
QimonNY,Militech,6,17,26.08695652173913,False
QimonNY,NUSA,17,18,48.57142857142857,False
QimonNY,Newspaper,14,11,56.00000000000001,False
QimonNY,OldRusty,12,14,46.15384615384615,False
QimonNY,Purplestar,10,24,29.411764705882355,False
QimonNY,Rainbow,18,26,40.909090909090914,False
QimonNY,Rose,12,22,35.294117647058826,False
